user_id,article_1,article_2,article_3,article_4,article_5
223933,336221,87236,87205,234698,119193
223934,87178,87233,42202,274717,333561
223935,129434,159177,336380,336221,133160
223936,64329,199198,162655,324823,156560
223937,158536,160974,48403,272143,156560
223938,123290,123757,123289,124350,124177
223939,272143,160417,158536,358109,64329
223940,160974,289090,64329,156560,15226
223941,162655,236171,199198,272143,300470
223942,336221,198659,64329,95716,156964
223943,158536,272143,162655,156560,166581
223944,289090,272143,64329,160417,160974
223945,160974,160417,158536,272143,199198
223946,96210,272143,64329,162655,288440
223947,160974,160417,158536,272143,199198
223948,162655,300470,16129,158536,162300
223949,96210,234698,289090,145223,59057
223950,272143,234698,123818,235870,235616
223951,206168,199198,199197,198659,235230
223952,198659,199198,64329,166581,324823
223953,234698,59057,183176,166581,156560
223954,162655,160974,218337,64329,156560
223955,272143,64329,160974,123757,218337
223956,158536,162655,160974,64329,218337
223957,162655,160974,218337,64329,156560
223958,338015,336928,336761,337354,285343
223959,199198,64329,162655,166581,198659
223960,162655,199198,198659,300470,64329
223961,156560,127108,127133,127125,199197
223962,199198,160974,64329,156560,198659
223963,272143,31349,198659,182394,123909
223964,273397,114059,272143,199198,69802
223965,124350,202635,298035,298032,123757
223966,64329,162655,198659,59057,20691
223967,289090,336220,272143,234267,162655
223968,64329,20691,58580,162655,202416
223969,156560,272143,162655,313431,160974
223970,309531,327441,114329,328130,282057
223971,336221,235870,199198,64329,156964
223972,162655,158536,64329,272143,199198
223973,199198,293301,156560,64329,124194
223974,288620,8131,123757,324062,123289
223975,158536,162655,160974,64329,218337
223976,288320,293114,48403,162655,59057
223977,199198,64329,156560,158536,160974
223978,156560,64329,96755,206027,124749
223979,272143,198659,182394,64329,224658
223980,95716,235616,199198,207963,234698
223981,272143,198659,182394,64329,224658
223982,272143,182394,224658,64329,166581
223983,208150,208888,282141,37813,208870
223984,272143,235715,199198,64329,198659
223985,156560,64329,160417,298035,298032
223986,123289,123818,336245,124748,336223
223987,272143,64329,160417,160974,156560
223988,160974,300470,202383,225055,209294
223989,158536,162655,160974,64329,218337
223990,202729,236207,209294,168623,202675
223991,234698,199198,162655,48403,293050
223992,156560,162655,47043,160974,64329
223993,159762,336223,59057,31836,285719
223994,41522,41508,336221,234698,59057
223995,199198,64329,166581,162655,156560
223996,272143,156560,336223,123909,233717
223997,123290,123757,124350,124177,123909
223998,214800,284629,284312,284622,199198
223999,64329,162655,156560,235616,199198
224000,160417,162655,218337,160974,64329
224001,293050,87228,199198,202308,111043
224002,64329,162655,156560,199198,160974
224003,160974,160417,158536,272143,199198
224004,161227,161363,325756,4907,62748
224005,199198,160974,64329,338340,156560
224006,160417,50504,162655,272143,96210
224007,272143,198659,182394,64329,224658
224008,313504,59758,284844,236613,300470
224009,64329,156560,166581,198659,123290
224010,207731,2182,202675,207024,161227
224011,162655,160940,64329,272143,158906
224012,36161,2303,36129,199198,272143
224013,124352,123290,123757,123909,123818
224014,288620,8131,324062,336220,336221
224015,272143,64329,162655,166581,208430
224016,158536,162655,160974,64329,218337
224017,156560,293301,198659,199198,31027
224018,336221,336245,235870,199198,336220
224019,202383,272143,207469,175040,199198
224020,202384,119534,235616,39880,42618
224021,218028,64329,233717,289126,285719
224022,160417,162655,218337,160974,64329
224023,96210,182394,272143,20691,235616
224024,272143,235715,199198,64329,202675
224025,158536,272143,64329,160974,156624
224026,64329,198659,162655,166581,156560
224027,96210,336221,59057,336223,175040
224028,272143,271262,234698,175040,58580
224029,162655,160974,218337,64329,156560
224030,160417,297906,298035,298032,214709
224031,128260,336245,272143,59057,234698
224032,158536,272143,162655,208048,128260
224033,199198,64329,156560,331116,198659
224034,162655,158536,336245,166581,288440
224035,272143,158536,199198,156560,160974
224036,160417,162655,218337,160974,64329
224037,156560,199198,166581,160417,162655
224038,160974,160417,158536,272143,199198
224039,156560,64329,199198,293301,158536
224040,128260,272143,233688,336220,32521
224041,336221,156560,59057,199198,162655
224042,272143,182394,224658,64329,166581
224043,123757,168623,123818,276970,95972
224044,272143,199198,64329,166581,160417
224045,199198,162655,64329,236171,209714
224046,160974,160417,158536,272143,199198
224047,63691,162655,160974,218337,63783
224048,297906,298035,298032,299582,298310
224049,96210,336221,234698,198659,288440
224050,158536,162655,160974,64329,218337
224051,160417,162655,218337,160974,64329
224052,64329,272143,162655,156560,160974
224053,320891,342201,343312,321670,282785
224054,160974,199198,162655,64329,225463
224055,234698,336221,95716,214631,59057
224056,162655,336223,64329,158536,272143
224057,160417,272143,162655,166581,199198
224058,96210,234698,95716,293513,31836
224059,76455,288620,8131,324062,233443
224060,199198,64329,277491,270607,198659
224061,199198,64329,324823,166581,336221
224062,272143,198659,182394,64329,224658
224063,158536,272143,162655,218337,156560
224064,158536,160974,156560,156654,293301
224065,208539,69463,237524,206735,202338
224066,234698,95716,59057,235870,31836
224067,272143,211863,182394,198659,162655
224068,96210,272143,59057,293050,48403
224069,272143,64329,162655,160417,313431
224070,156560,293301,272143,336221,59057
224071,158536,162655,160974,64329,218337
224072,272143,166581,198659,162655,182394
224073,59057,162655,95716,300082,166581
224074,272143,313504,199198,199078,284844
224075,272143,276970,124194,123909,293301
224076,198659,199198,64329,166581,324823
224077,199198,64329,158536,324823,175040
224078,336221,160417,272143,95716,64329
224079,158536,162655,160974,64329,218337
224080,64329,199198,199197,160417,158536
224081,272143,162655,198659,182394,64329
224082,124350,124748,123909,124177,124176
224083,158536,162655,160974,64329,218337
224084,162117,270424,158536,272143,162655
224085,245811,251735,250096,244654,250271
224086,272143,123818,124228,123290,124352
224087,336221,272143,234698,158948,198659
224088,235854,337192,234267,336221,20691
224089,160974,160417,159019,158536,50494
224090,160417,160974,272143,156560,64329
224091,288620,301717,10082,8793,8901
224092,160417,162655,218337,160974,64329
224093,286161,233688,336220,160417,156560
224094,199198,64329,202355,162655,166581
224095,123289,123757,124350,272143,123818
224096,64329,162655,199198,166581,156560
224097,284985,124176,124350,124749,199198
224098,64329,162655,156560,198659,199198
224099,272143,64329,123757,158536,182394
224100,160417,160974,272143,156560,64329
224101,160417,341794,160974,343282,343150
224102,288620,8131,59057,336223,324062
224103,336221,96210,59057,123818,162655
224104,108642,108583,108760,108759,108758
224105,123757,123909,123818,124177,123290
224106,96210,284583,49307,51243,58043
224107,235616,94820,160974,160417,158536
224108,199198,64329,162655,166581,198659
224109,209294,206661,202586,202684,207024
224110,336928,161227,293301,157078,156723
224111,199198,234698,336223,175040,156560
224112,272143,124352,123290,220102,123818
224113,272143,199197,156560,64329,198659
224114,272143,64329,198659,293114,182394
224115,64329,272143,168623,25325,276970
224116,272143,235715,199198,64329,198659
224117,336221,39894,289003,336223,336254
224118,48565,336245,20691,48706,48547
224119,160974,160417,158536,272143,199198
224120,198659,199198,64329,166581,324823
224121,272143,162655,64329,198659,293301
224122,199198,324819,156560,160417,166581
224123,199198,64329,162655,166581,198659
224124,199198,272143,300470,160974,160417
224125,160417,160974,123289,124350,272143
224126,160974,160417,158536,272143,199198
224127,96210,198659,64329,336245,166581
224128,162655,64329,198659,166581,20691
224129,123818,272143,124228,64329,168623
224130,272143,198659,182394,64329,224658
224131,198659,64329,156560,166581,175040
224132,160974,160417,158536,272143,199198
224133,166581,245030,245680,324823,198659
224134,336221,336223,162655,64329,159177
224135,20691,225428,288440,276970,288320
224136,336223,270229,119193,133160,288320
224137,160974,64329,156560,272143,218337
224138,198659,64329,166581,162655,175040
224139,272143,64329,162655,199198,160974
224140,272143,175040,199198,166581,218337
224141,158536,272143,156560,160974,199198
224142,160417,162655,218337,160974,64329
224143,199198,64329,156560,158536,123826
224144,272143,198659,182394,64329,224658
224145,158536,162655,160974,64329,218337
224146,198659,166581,289090,175040,264458
224147,272143,198659,182394,64329,224658
224148,160417,162655,218337,160974,64329
224149,198659,199198,64329,166581,324823
224150,198659,199198,64329,166581,324823
224151,59057,235870,123909,123290,123818
224152,272143,64329,160417,160974,156560
224153,160974,160417,158536,272143,199198
224154,160417,162655,218337,160974,64329
224155,156624,272143,199197,156619,158536
224156,293301,20691,166581,128260,183176
224157,272143,64329,124194,336220,236951
224158,336221,272143,64329,336220,160417
224159,272143,234698,64329,301015,162655
224160,160417,160974,158536,156560,272143
224161,272143,166581,162655,182394,175040
224162,199197,198659,64329,166581,301015
224163,124352,123818,158536,166581,123757
224164,156560,158536,64329,96755,124749
224165,185708,185883,194219,194161,187252
224166,272143,158536,160132,233478,111210
224167,158536,162655,160974,64329,218337
224168,272143,64329,162655,166581,198659
224169,272143,235715,199198,64329,209294
224170,272143,199198,160417,158536,156560
224171,272143,166581,199197,59057,336221
224172,124350,124748,124194,124177,124228
224173,64329,166581,182394,162655,224658
224174,160974,160417,158536,272143,199198
224175,65887,42484,42377,214549,283686
224176,160417,162655,218337,160974,64329
224177,198659,235616,64329,166581,336221
224178,160974,160417,158536,272143,199198
224179,160417,162655,218337,160974,64329
224180,272143,198659,182394,64329,224658
224181,158536,162655,160974,64329,218337
224182,28639,70095,225424,297863,307856
224183,162655,300470,16129,158536,162300
224184,162655,160974,218337,64329,156560
224185,199198,64329,162655,166581,198659
224186,202381,272143,207603,156560,202388
224187,85591,153929,154547,153966,264644
224188,202388,202381,207603,199198,289003
224189,272143,183176,348112,293513,348081
224190,160974,225463,162655,202557,16129
224191,272143,64329,182394,224658,166581
224192,272143,133160,338340,96210,20691
224193,160974,160417,158536,272143,199198
224194,162655,160974,218337,64329,123289
224195,158536,272143,156560,162655,218337
224196,286321,158536,273397,123909,162655
224197,276970,156560,161602,233658,162655
224198,235870,300082,95716,235616,64409
224199,202355,336221,235870,156964,161801
224200,20691,336245,199198,272143,289090
224201,64329,166581,182394,199197,224658
224202,198659,199198,64329,166581,324823
224203,288620,8131,324062,298035,298032
224204,336223,96210,160417,133160,288320
224205,162655,160974,218337,64329,156560
224206,272143,123818,175040,123290,124352
224207,336245,128260,198659,233688,64329
224208,336223,158536,272143,162655,199198
224209,336221,59057,119193,198659,234698
224210,199198,162655,272143,300470,272660
224211,202670,202388,286161,161506,156560
224212,160974,64329,156560,272143,123289
224213,272143,182394,162655,177155,198659
224214,198659,64329,166581,162655,175040
224215,285719,338340,288620,8131,336221
224216,272143,209236,64329,198659,182394
224217,162655,64329,199198,156560,160974
224218,160974,160417,158536,272143,199198
224219,160417,162655,218337,160974,64329
224220,158536,160974,124350,272143,123290
224221,124352,123818,59057,123289,235616
224222,293301,71601,300470,162655,233717
224223,272143,64329,338340,160974,156624
224224,162655,160974,218337,64329,156560
224225,123818,272218,123290,124352,124748
224226,352117,341373,65769,8252,138357
224227,160417,162655,218337,160974,64329
224228,272143,336221,158536,162655,336223
224229,288620,8131,324062,248966,251206
224230,42467,336221,234698,199198,42306
224231,123818,123290,123909,123289,124352
224232,162655,160974,218337,64329,48403
224233,156560,158536,272143,284547,235230
224234,199198,156560,293301,95972,175040
224235,233717,159762,199197,156560,313431
224236,272143,162655,58580,202416,218337
224237,158536,300470,272143,156560,64329
224238,198659,199198,64329,166581,324823
224239,162655,160974,218337,64329,156560
224240,160974,160417,158536,272143,199198
224241,160974,160417,158536,272143,199198
224242,297906,298035,298032,299582,299866
224243,64329,166581,182394,199197,183176
224244,160417,162655,218337,160974,64329
224245,284312,199198,224658,213927,70095
224246,199197,156560,272143,284547,202388
224247,160974,160417,158536,272143,199198
224248,336221,156560,199198,162655,166581
224249,64329,162655,156560,199198,160974
224250,160974,300470,202383,225055,209294
224251,199198,64329,198659,213926,142288
224252,158536,162655,160974,64329,218337
